id,language
od______9687::fc99fb1d51dc2deef052df68858bf6d8,English
dedup_wf_002::93da3d0ba23de56e09a27a1125d1edde,English
od______1248::117f81a082cf75d197975af8f173a770,Undetermined
od______1248::2363c670f08797c8d7a0f960963eefdf,Undetermined
od______1248::2dc55bd635bb4200a5e7c5a845e47350,Undetermined
od______1248::307731f6c463ddc7d04b7a3416a0b0d4,Undetermined
od______1248::309b1149331b5b1ce7598dd363e99fff,Undetermined
od______1248::5daa63d3cb7f30605dc0e140172a551e,Undetermined
od______1248::6a53b28e5ffc5212050ff8e5a923d38f,Undetermined
od______1248::765fd51c8cc2c585a8226355d2bbdcc6,Undetermined
od______1248::957ee1700398ee74298a19352da5b248,Undetermined
od______1248::962b019d972f4dc3c664449f24f520da,Undetermined
od______1248::9ee6c615afde3ec35a597edaa1f7600b,Undetermined
od______1248::a911ca207959142f45a32ec7fdeda07c,Undetermined
od______1248::b2e906093b04b8f07efbdc786a624d12,Undetermined
od______1248::c57f5e09c7a260ef3f72fc1ed648d6ef,Undetermined
od______1248::f1d584c1c65945496a809e19002c75a8,Undetermined
od______9687::4602ba959052ab68c6041c3c07798fd0,English
od______9687::e7989e92f6526c029ec5579742eb58f9,English
od______9692::b6842f1c22f281abcb6414a3bf8e5284,English
dedup_wf_002::8688950ab394c901bf9fed79f46f1a92,English
dedup_wf_002::cfcee6b506dd115dae91dcaee258311b,Undetermined
doi_________::e8fb59786862bfc124d9283630c6e4dc,Undetermined
doi_dedup___::84f5fdbf0fd2ab6956690f054d016498,Undetermined
od______1248::18528906b7fe5ed4154e32c15825d8c3,Undetermined
od______1248::300d8a26fe698d214c06145b30f76079,Undetermined
od______1248::3d5ff40b9ea2d7080da4efe0c631354e,Undetermined
od______1248::46edffcda2752b85ce683d15d1cde2bf,Undetermined
od______1248::56715ddc31f1da359095849854f93604,Undetermined
od______1248::60486f025c8eebafc6941f6dd10d4401,Undetermined
od______1248::6bed13bc9fa75e92c1508b690d1597fd,Undetermined
od______1248::7194e9fcf6dbdc2c6b8ff792580a4127,Undetermined
od______1248::7e4e3d11ed3d2232ffd1111fbaf30ffa,Undetermined
od______1248::9a1bfaed7691c387f2b03ff9fe4fae89,Undetermined
od______1248::9fc01e30930e7a4fb5f946e70fe13aba,Undetermined
od______1248::a14c204ffe4ff3ffee0fecbac4ee2686,Undetermined
od______1248::b0e83d50c75ef75e2ddbd2aa1c77b111,Undetermined
od______1248::c067e59bdfd07b4e56286233875d3ad2,Undetermined
od______1248::c0f235ff30130be33ffc5e46a2f330fe,Undetermined
od______1248::c117d1992823db5e26e666e1053fe68a,Undetermined
od______1248::c7a8182499d26aa2ff89246bbededdf5,Undetermined
od______1248::c7def0118dd5fe981946edd4ab0a48bc,Undetermined
od______1248::db1107e31140107bc1ab53ec3d190556,Undetermined
od______1248::e7b45d4eea4b25386e12401a72458cea,Undetermined
od______1248::fbde367311e9e163e0d4b6d8bc8483c8,Undetermined
od______9687::06ec1863a266c99b3c8768001731ea7b,English
od______9687::8427c5d720a3c9433d1c9f002944375c,English
od______9687::8e46fea4eb0539e30bcc7c4ec8326958,English
od______9687::bc5850bccbbe6c379b0ef524a759bc10,English
od______9692::8586abd4bf230d27eaac9f415c24a45d,English
od______9692::ae0484dc585ac1d857faf1efeccbee65,English
dedup_wf_002::23e4d860e7fe4fdd21f9e67ae92bc5e0,Undetermined
od______1248::024ef2930a7849840b12a02e4b0a478d,Undetermined
od______1248::20bd4c61dc4275971d84e0d1fbb0e1d4,Undetermined
od______1248::25fea74a80e3962c5e62808e55bb181a,Undetermined
od______1248::3f7fe6031e2e7cfa864254720f943702,Undetermined
od______1248::40018269dae0a1e3a6e1f795acd9b515,Undetermined
od______1248::6ca52d6f6bf76be77abe403dd4171fee,Undetermined
od______1248::6e1198a0f7637a73a0434167de9e1983,Undetermined
od______1248::86e3afe6f544f1ad6c5b518bdbbb46c1,Undetermined
od______1248::88d1bb618f0b2a57f664ceda5f0b09b3,Undetermined
od______1248::ae82cd4f914f4175f09057db947e6e6f,Undetermined
od______1248::b610595f2973d15af7850da747452cc2,Undetermined
od______1248::c72b7e3f11ed8ffc9973d991378f82ae,Undetermined
od______1248::cda8378b88f8614191a0f9091a825907,Undetermined
od______1248::cfd45601793999951c1146b3b787c87b,Undetermined
od______1248::dca97e9090618ee826d32077f1a7e59f,Undetermined
od______1248::f568131bbc4374eba680ec4ee905e21e,Undetermined
od______1248::f85a2ae1b8143eaa5b67a2bab0df485c,Undetermined
od______1248::fbe2125fedc7068b3989bfb106127180,Undetermined
od______9687::018a11563a33950caa00b9535d6bb0b7,English
od______9687::3a85a342a10262d2ee21f82b3d9bf498,English
od______9687::ba5d5a60149624e26ca5c56577c5a7a6,English
od______9687::ee2e595e7308ec7c8d303b28e788058e,English
od______9692::029b290058bfb33ad2a704b9c069fd08,English
doi_dedup___::8b9f1f9c762d5b9a9aed6117564e22a7,Undetermined
od______1248::0da36dc53afaa4a3cb271bbde8213f9a,Undetermined
od______1248::1a33a243331adf7cc4ea7a7d94c053d1,Undetermined
od______1248::2ef3c4cf1ecdcc5ee682412c4ff87fac,Undetermined
od______1248::336fb211291635294f618a3f90b6c038,Undetermined
od______1248::4d258285106f1c6775b99dae8817fbfc,Undetermined
od______1248::7a477dd4632dac75af01c67cb25deddc,Undetermined
od______1248::8164b7e8a2bfd4e43c395374fd081c13,Undetermined
od______1248::83cd16ba901becebe4d0fdc0d534e2dd,Undetermined
od______1248::e8249b4d44d806d8bef3d19ddedb647a,Undetermined
od______1248::efb75a1ebc738a8edaecf20187cc7a49,Undetermined
od______9687::34e933da6270971545f6edb8f1ed1bc8,English
od______9687::94f5d6f525ad869500ab80e7c4ecb6dc,English
od______9687::fb9ed28bed59545bb8669d03211b97ed,English
od______9692::b8daf2741227f37cc13088f6326db7e5,English
dedup_wf_002::213c7da86a79c84dcd745445db8e4e83,Undetermined
doi_dedup___::f08560ff3c89e85e99f1570f603a6439,Undetermined
od______1248::09c03d38025f7e7f20bcf2af266cd147,Undetermined
od______1248::0c746cc3cb47cdbd9a622fec9d37e484,Undetermined
od______1248::2462d621fb76a1e1997f116d0359d8d2,Undetermined
od______1248::31e39f68fa59757249e6dbf1eb052e3a,Undetermined
od______1248::3b18b11847126ffdc869a3a3fc4deb16,Undetermined
od______1248::3c4c19ed46c35699194c0e5805d34f32,Undetermined
od______1248::3d178a9e0d0fd162f9eedb05d541a266,Undetermined
od______1248::4f7d5df58dc0b912bcc9ab971a9ea064,Undetermined
od______1248::5ec21390bb80c218c5a4b90cf157134f,Undetermined
od______1248::aef2afb13b24b699ec6e75820c4c8c2d,Undetermined
od______1248::b58ec042ff3c15597e974577124b99d2,Undetermined
od______1248::e01159ce0b9bf3f3a080087473f00d36,Undetermined
od______1248::e6a09cbe6e8da5cad601f15bc4fb9cfd,Undetermined
od______9687::344f086f3892030ee219049f71d3ec5a,English
od______9692::33a363d584cc4d6f4454153964b0fc09,English
od______9692::6badcaff48710329e8483bdf69d9ab3e,English
dedup_wf_002::247798e730e27b4d4ac1f8fbd654f1c9,Undetermined
doi_dedup___::36abbc8e72ede94f6340d8f1699a23ff,Undetermined
od______1248::17ef89c0cc4b4b2ce9aadfb9654490c2,Undetermined
od______1248::1c3cf4a5f263ee607a029bfd995f8f83,Undetermined
od______1248::21726aed8d0463b65c870d92d8cae72d,Undetermined
od______1248::2598dea1ca7a1eba1947c1b2d3e54147,Undetermined
od______1248::3172cb424b4456d3a457ecefcb1f27da,Undetermined
od______1248::3b99117671dd8dfda7a4b4a24aa46b0b,Undetermined
od______1248::3e695460550f1b0a6c691c100397b92e,Undetermined
od______1248::3fcb8e00fa14a97c91ea74ead290e7da,Undetermined
od______1248::a84aaaac71a5742dd78a4df24bb4251c,Undetermined
od______1248::b0edc241a57424d5473e8894482c8593,Undetermined
od______1248::e64484fd9bdada6dfb79d5bb33f6f9bd,Undetermined
od______1248::f14d872d3fd73bc19e0f7678e38d1fb7,Undetermined
od______9687::178b116cace37b3e7ed1b6530c6acb62,English
od______9687::5c6ed2bb7f8629082cea69d1ab4f6ce4,English
od______9687::7085737e6b5c0c8bacadf4a48a392e08,English
od______9687::8da116f676e2b6598c2587a9e403e84e,English
od______9687::a885410d6174ab9c5393d375cfe37148,English
od______9692::37eb57db935ceafda2381349182d50f5,English
od______9692::cd0f59c5d857249799720154524f554c,English
dedup_wf_002::0460724006cd4fc7309376033e81dc49,Undetermined
dedup_wf_002::693b0b0ef8a7b0b9bfceda5730c9c9c0,English
dedup_wf_002::9ee07df77441bbff8dcd0d7d541ec7dd,English
dedup_wf_002::b267d62524a61a574e666ac780d5a0e1,Undetermined
dedup_wf_002::d5090a2e9e835dd838bf48a2b2d13410,English
dedup_wf_002::d6453178b0e4b09a9fb5a7fd5c989409,English
dedup_wf_002::e5889ab5edffeca49d326f615c99dd82,Undetermined
doi_________::024ffbfa3c2ce2efa64fb5b5c80342dc,Undetermined
doi_________::11c2fbc4cd711846b41e4599f719369a,Undetermined
doi_________::321795993e2e323dfacefb15ec236ec7,Undetermined
doi_________::49808ce8c331f39eecba5a24a9750c65,Undetermined
doi_________::6e96574c1b856b0fbd1252484640d3ad,Undetermined
doi_________::a6ebcdc26e542d882e8cce4d001a621e,Undetermined
doi_________::ad8cd2c3ea466c75a37e66fba88eae9d,Undetermined
doi_________::c680bde9507fd506707a3686d13883e7,Undetermined
doi_________::d279e4d9764747a64abfbc07be1c6e5e,Undetermined
doi_________::e58dd028bea2aba58f352e91fad133cd,Undetermined
doi_________::ef8c1f50bd38091b69735fcab0bdf983,Undetermined
doi_dedup___::014d77e0f25950ceaa93083c891977b0,Undetermined
doi_dedup___::0485dba1a759a170b1a01a0274ef427e,Undetermined
doi_dedup___::08a1025a940ef59777aa850e286aff3d,Undetermined
doi_dedup___::0d955a19cff8b181d16343cb19b36782,Undetermined
doi_dedup___::0dba314c17ec250c7dc98b8b33b9b570,Undetermined
doi_dedup___::12695d795fe20cf07a55b4fef64cfcac,Undetermined
doi_dedup___::14b8ca9b1fbac8ce974f6b0bcdf836ce,Undetermined
doi_dedup___::1abf242df48c794fc158d66144d57f9c,Undetermined
doi_dedup___::1cb8340000296e534bd260c056d301b4,Undetermined
doi_dedup___::1ed7baecac38a861afa640461bc52d94,Undetermined
doi_dedup___::24844e93aebbcb1eae9dbfb2810d3156,Undetermined
doi_dedup___::2f9941d4b030f05a380d1e0761b03a62,Undetermined
doi_dedup___::31feb076b2437d3546f38bdcbf9529e4,Undetermined
doi_dedup___::326951c41b52577257d0c26e3400ecb7,Undetermined
doi_dedup___::342152a26f32f530cf9731d803bd6fdb,Undetermined
doi_dedup___::358bd6a3966db7226f3c4efae41ab314,Undetermined
doi_dedup___::35e250dc6fe108e77fdafa044e14d5c3,Undetermined
doi_dedup___::3ebaff9b883d230159a5001a6b56f29d,Undetermined
doi_dedup___::3ec9c33c854692cfff935c8cb2b045e5,Undetermined
doi_dedup___::405f54274ce1e39e6c95902785c6b41f,Undetermined
doi_dedup___::40b13cb1a84b11fd31ec79a5e533307a,Undetermined
doi_dedup___::429747a0010e27c1c57399d046ce1b81,Undetermined
doi_dedup___::429b493f34a208ffb7ab004879a03cba,Undetermined
doi_dedup___::44e817132579a803ce952f18bc5390c9,Undetermined
doi_dedup___::47f7d3b2c2a4b3a87e7a4024fe43bfb3,Undetermined
doi_dedup___::4acc15c4a1d496e66e7d40bb251ed364,Undetermined
doi_dedup___::4bfb577b4d853561ff0e7f7d17c394d2,Undetermined
doi_dedup___::4c5218d9b00623c3832cd282e22badfb,Undetermined
doi_dedup___::5049e0e6acc0d7df3a19d118a248ed72,Undetermined
doi_dedup___::5173ceb8d24722ccf530d831baf81747,Undetermined
doi_dedup___::523262ae58290b7d6a7dad6f7ff6aa6b,Undetermined
doi_dedup___::5ba3465f88e33928a632fd3bc798d83c,Undetermined
doi_dedup___::5ef2400760684c597e3db3a730921f84,Undetermined
doi_dedup___::615c7f0e5ddae58d7397803c6339978c,Undetermined
doi_dedup___::642de5f043c248343886d50d0e9f70db,Undetermined
doi_dedup___::740060177a0b5be7553439877e02b836,Undetermined
doi_dedup___::76e3276c1349771f2c0946c68996f87a,Undetermined
doi_dedup___::78607402afb5f5b946fb12eb28e92ff1,Undetermined
doi_dedup___::7ae17c8edc7478c4581b247c955ed169,Undetermined
doi_dedup___::7dbeb1cf751a3381c459d874dcafa3e1,Undetermined
doi_dedup___::83ba9447d45888fb58dd7f610d95aba0,Undetermined
doi_dedup___::8599ebf8fd282bc94c4a0a9d769a480a,Undetermined
doi_dedup___::888e71b14bc0aa7a0a4ff5e593b020e5,Undetermined
doi_dedup___::8913f88c2abad73d9502dfda31238fe8,Undetermined
doi_dedup___::8e65e3accb61059bd5af3a445d739e31,Undetermined
doi_dedup___::8ea6d70ba9e4617cfe0783e112e6c0cb,Undetermined
doi_dedup___::8f08308f561ba50f25c8d930dafa16fd,Undetermined
doi_dedup___::8f25039aa15a4656609032a02b08d214,Undetermined
doi_dedup___::8f3b1c9aef340d9bb705a17bead977e6,Undetermined
doi_dedup___::903535db1fe0a6a7ec7886ddc81850c2,Undetermined
doi_dedup___::91d8b97cc2d6a32fc5b714db71251362,Undetermined
doi_dedup___::952f96199fcc305841637d5ea23a59cf,Undetermined
doi_dedup___::96173dffafe39500edd28fe5e27245fe,Undetermined
doi_dedup___::961ae731c76f3cc9dfdaf11efc22e2cb,Undetermined
doi_dedup___::97b324acec3f397e9b579e2d1c84737e,Undetermined
doi_dedup___::9818cfcf62b374cc282656dd09fa3bc9,Undetermined
doi_dedup___::98390d164c6f59ecf7ac3a69219c5a4c,Undetermined
doi_dedup___::9973da518de05d9fc51f027def88c289,Undetermined
doi_dedup___::9b0e49450983b9a94077519838922181,Undetermined
doi_dedup___::9e054d13179222f2cc00d44df426c79f,Undetermined
doi_dedup___::a09a54b9c39a64418ddbdf59736106c4,Undetermined
doi_dedup___::a3d20a677eec8d4056711115cdc5acb5,Undetermined
doi_dedup___::a3d9b8917924631a2d3bf1a519bc1eaf,Undetermined
doi_dedup___::a45a88fc467ac76bfccf44fd91f685ad,Undetermined
doi_dedup___::a4a076c36dc622e81808d920d2da5c8d,Undetermined
doi_dedup___::a9725527dbc4f15d9e7a575500f16902,English
doi_dedup___::ae091d509b552cf8503cb8835f51d215,Undetermined
doi_dedup___::aea9cabb43fb2c40a780b6ce3b7551a0,Undetermined
doi_dedup___::b585a598af3c3a309a455dbcff33e8aa,Undetermined
doi_dedup___::ba4d5aad8b325ab57b31db6902c2d87c,Undetermined
doi_dedup___::bb577b17e34b9c544a6c04e7eca38ad2,Undetermined
doi_dedup___::bb5fc78527edcd59d1643cc7494b8e31,English
doi_dedup___::bcfc2959282c42c309903a62cd48d557,Undetermined
doi_dedup___::bdd8d0098d88c331bc4bc19d5100c1e6,Undetermined
doi_dedup___::c07138e15a24ca4648c07f9b3be1db73,Undetermined
doi_dedup___::c09ea957031f85d47beb40b5cb144855,Undetermined
doi_dedup___::c64108c38dc9235c340e12ca62661037,Undetermined
doi_dedup___::c94fa206ffcb91b74502ffb56b7187ab,Undetermined
doi_dedup___::c9fe9dadd3501b4081171f4766a6dbb1,Undetermined
doi_dedup___::ca2e46cd913c233c880cd546b83f9b58,Undetermined
doi_dedup___::caaaf97eeb851244643b2e200011ea31,Undetermined
doi_dedup___::cbea3e93b6f9589aab722c30990f282f,Undetermined
doi_dedup___::cdc2699083cdd358e64c36a8eee9c947,Undetermined
doi_dedup___::d1f8d1ce20a7a8e087019bd4509360ec,Undetermined
doi_dedup___::d2fb7f35568dc31a03db55de77a46cc0,Undetermined
doi_dedup___::d3c709e859e93a1526ff4ac4d60c0fa7,Undetermined
doi_dedup___::d49f0ce1e177fe613dbf3e96f8ae72a2,Undetermined
doi_dedup___::d7d9b466f693e4bafef11694529eee5a,Undetermined
doi_dedup___::dac5e4f27243df472a76702ae3706b09,Undetermined
doi_dedup___::dce4115530bd04262f23ed5a3bed82ae,Undetermined
doi_dedup___::e16e693bf489e4ee243071216e963938,Undetermined
doi_dedup___::e682388652c751046c397091d8f9bd97,Undetermined
doi_dedup___::f33f9b07bee21acf85ac9e43a4a9bc5e,Undetermined
doi_dedup___::f3a85dfb5596fd0d36d7fd1613e65aec,Undetermined
doi_dedup___::f9257d6e7adb515744a2f85a25c4ad4f,Undetermined
doi_dedup___::fe3d3b8029f7dc48e94f38d07d9bd9af,Undetermined
od______1248::082cd7b4eebbf0b94a243de2abdedf54,Undetermined
od______1248::09a66b83321568499fea2f25c054a854,Undetermined
od______1248::0a60195075aa17cd1a1ee7b57325f78b,Undetermined
od______1248::0e9464f97722196282b87283dc8155a9,Undetermined
od______1248::10ccb3ae1429c3a3e3bab0f40658bf0b,Undetermined
od______1248::1cc18ab8c431d890452fbd0fe339ef10,Undetermined
od______1248::1d254c3d74f04141145cc7e9bb84aac1,Undetermined
od______1248::2eb48e6cb671bdedd993655c20c5804a,Undetermined
od______1248::2f4baf965996196618575a5f1e9ecea4,Undetermined
od______1248::38ef6fa5a5cabb56148cce29a2df6e39,Undetermined
od______1248::3a45bdd41fd473f1fed1805e251615d5,Undetermined
od______1248::3c46a1c90e537f93c6ce065fe714ea4e,Undetermined
od______1248::3d7ecc6c4595cb37c897e098121ea2e2,Undetermined
od______1248::4639b38c4dc097d879a41142bfa2cee5,Undetermined
od______1248::471a632845a11b7b30dc77a16f31771e,Undetermined
od______1248::56f08061f87cb85f253b6e2fa1461ec7,Undetermined
od______1248::5e52d161847cfd99aebaa219bc00609b,Undetermined
od______1248::6c1dba75693251e718d8e765ec3792d2,Undetermined
od______1248::6fca53ffa0d86d8c776fb499b0203b92,Undetermined
od______1248::704052ea48e3c576c068acd83dd6e109,Undetermined
od______1248::9016fd020aa59dcdb08ce65835fd5cb4,Undetermined
od______1248::903e5e4fd80f69d81bddf0d21292394c,Undetermined
od______1248::a7fe42c8cf9ab0c9832bde4d9ab84d24,Undetermined
od______1248::a8cf6a0f64448ba4394f79bffd7df8b8,Undetermined
od______1248::b0db64b7ddd8b6f0673aa620e24f1ce0,Undetermined
od______1248::b454a6174f5b377bed06e2bc10967ed6,Undetermined
od______1248::bf08b89bb32881813e201380945b25dd,Undetermined
od______1248::d190c21d3a3ba8b146784a7d47e3bbb5,Undetermined
od______1248::d5e55675533142e2f58a91bba4f6ea22,Undetermined
od______1248::e35852a417239cea6efd41f4374b4bcf,Undetermined
od______1248::fc26aeea338ff60afa7a4f6744b20d5c,Undetermined
od______9687::255cf06da0faf033342db303fe807cc9,English
od______9687::290d9ee8313598605f15878065b43318,English
od______9687::2ea3d563e645fe2979568493e5bcf684,English
od______9687::873becfba6cf8974e35ce84a4d21a96f,English
od______9687::bd1f0b96106adec2d0fd88c36209d723,English
od______9687::c0ba3f6e8374806d0e652ea179b19261,English
od______9687::f909caef1aa774355a7a029d621c916e,English
od______9687::fc6dd9a240421c0aad29f5e3a8909dd8,English
od______9692::0025840a1b14e801b8c42b0345c5d3d7,English
od_______223::171b57bb26ec689c963835743d5e2bd4,English
od_______934::da35a63aad7dc39e0239029a1b565893,English
dedup_wf_002::5fe4e984a703ea8b3c90fc329bf5e354,English
dedup_wf_002::91a50f8f60e268faf12dbfb58309bced,English
dedup_wf_002::c3bbc3229591a65c4b420534b435f149,Undetermined
dedup_wf_002::e228b819c92ae9d32ab958d9f32fa94b,Undetermined
dedup_wf_002::fda8ae3addf081832f5f2b5edc0f26a7,Undetermined
doi_________::03ece9066d2ea03e6b47d6c9414f9621,Undetermined
doi_________::10db1c218763642294808f57b7f6c99f,Undetermined
doi_________::1a3fa8aa7ba434fb19a591cc02900209,Undetermined
doi_________::25e2eef2fa550bd7aabea3c35321d109,Undetermined
doi_________::29654cdde324f01228bc6bfc94839f33,Undetermined
doi_________::2ae744ae4f643e944280c5a79a96ec93,Undetermined
doi_________::2fccdd2ff0367fe9fc18a2bc38211b17,Undetermined
doi_________::4692b48827abbec901dbb2c431590501,Undetermined
doi_________::7028f32145e2b4fdd730ed9419b8983e,Undetermined
doi_________::877b976092314db766084869e9705055,Undetermined
doi_________::c2c2d413bda3f7fbef109c085580a590,Undetermined
doi_________::de091984c7a3356bc4782051c79e58dd,Undetermined
doi_dedup___::0682396c435722eacf6ecf0e3e16592c,Undetermined
doi_dedup___::0a0acd153530deb71d3f80d42a9830f2,Undetermined
doi_dedup___::0e6273d0c8916aab8c1b9f8322360892,Undetermined
doi_dedup___::0f9469c2eefea4230adbcba1dd0eedd9,Undetermined
doi_dedup___::140eafaadb75eccbd5ce60ffa35a4538,Undetermined
doi_dedup___::15335611ae27789c1511f46206435a1a,Undetermined
doi_dedup___::1564207184660fc2c1badbc1ead818a3,Undetermined
doi_dedup___::198614e8007ffe4371abe9455b2527de,Undetermined
doi_dedup___::19b9c2f41b7eb0e5f6a5652721e1c8fb,Undetermined
doi_dedup___::19d18dc04990f46a4a24da6a8241a90f,Undetermined
doi_dedup___::1aca50b9448e1e4db3978b11a36cbc99,Undetermined
doi_dedup___::1d921750d68e6c10517f9bc5f4ddb418,Undetermined
doi_dedup___::203883716ad173672db4046653dcecb9,Undetermined
doi_dedup___::21d8ff930a38de3ad8bfc3bf14e5c1d7,Undetermined
doi_dedup___::22e6aff042de4e89411d4dc6336bc4c4,Undetermined
doi_dedup___::22f278fedeee9b0c7ae1fb8a5b1a3593,Undetermined
doi_dedup___::2763627042424513e92a190abfeb1075,Undetermined
doi_dedup___::27a0ca560c89a85b7cb89932d85120d7,Undetermined
doi_dedup___::29f655ed891b49ca3e04325792d9972b,Undetermined
doi_dedup___::2acb1db9f46bb3793c863d9002676903,Undetermined
doi_dedup___::2b41f0fbee7e1a7432d0836c48ef8ae8,Undetermined
doi_dedup___::2b9135bd56f6d0a266fe57bbca4c6db0,Undetermined
doi_dedup___::2d295b5475067fb358f0c33f4dce043a,Undetermined
doi_dedup___::2ef136080b7c066dfce088e8f2a8fe8b,Undetermined
doi_dedup___::35ed9c3c17dbac3262d81a2886ae8d71,Undetermined
