id,keyword
doi_dedup___::6e6fd7f554442c550134d8471d64d3d5,special aspects of education
doi_dedup___::6e6fd7f554442c550134d8471d64d3d5,0503 education
doi_dedup___::706e98ae13d2ab6d8b49b22e20ff1af1,0504 sociology
doi_dedup___::706e98ae13d2ab6d8b49b22e20ff1af1,05 social sciences
doi_dedup___::706e98ae13d2ab6d8b49b22e20ff1af1,0503 education
doi_dedup___::75cbac64947f6371bfd045df9f00611a,05 social sciences
doi_dedup___::75cbac64947f6371bfd045df9f00611a,1. no poverty
doi_dedup___::75cbac64947f6371bfd045df9f00611a,0506 political science
doi_dedup___::7740dba71ddd54067969d10d51ea5223,0301 basic medicine
doi_dedup___::7740dba71ddd54067969d10d51ea5223,raman spectroscopy
doi_dedup___::7740dba71ddd54067969d10d51ea5223,"spectrum analysis, raman"
doi_dedup___::7740dba71ddd54067969d10d51ea5223,03 medical and health sciences
doi_dedup___::7740dba71ddd54067969d10d51ea5223,albumins
doi_dedup___::7740dba71ddd54067969d10d51ea5223,spectral preprocessing
doi_dedup___::7740dba71ddd54067969d10d51ea5223,least-squares analysis
doi_dedup___::7740dba71ddd54067969d10d51ea5223,biology
doi_dedup___::7740dba71ddd54067969d10d51ea5223,"biochemistry, biophysics, and structural biology"
doi_dedup___::7740dba71ddd54067969d10d51ea5223,0303 health sciences
doi_dedup___::7740dba71ddd54067969d10d51ea5223,plasma proteins
doi_dedup___::7740dba71ddd54067969d10d51ea5223,cytochromes c
doi_dedup___::7740dba71ddd54067969d10d51ea5223,fibrinogen
doi_dedup___::7740dba71ddd54067969d10d51ea5223,ion exchange chromatography
doi_dedup___::7740dba71ddd54067969d10d51ea5223,"chromatography, ion exchange"
doi_dedup___::7740dba71ddd54067969d10d51ea5223,molecular weight
doi_dedup___::7740dba71ddd54067969d10d51ea5223,vitamin b 12
doi_dedup___::7740dba71ddd54067969d10d51ea5223,nanomedicine
doi_dedup___::7740dba71ddd54067969d10d51ea5223,multivariate analysis
doi_dedup___::7740dba71ddd54067969d10d51ea5223,extended multiplicative signal correction (emsc)
doi_dedup___::7740dba71ddd54067969d10d51ea5223,ultrasonication
doi_dedup___::7740dba71ddd54067969d10d51ea5223,background correction
doi_dedup___::784e771af8a6e87a264ccff6074272b2,collocate analysis
doi_dedup___::784e771af8a6e87a264ccff6074272b2,05 social sciences
doi_dedup___::784e771af8a6e87a264ccff6074272b2,budgets
doi_dedup___::784e771af8a6e87a264ccff6074272b2,discourse analysis
doi_dedup___::784e771af8a6e87a264ccff6074272b2,future
doi_dedup___::784e771af8a6e87a264ccff6074272b2,ireland
doi_dedup___::784e771af8a6e87a264ccff6074272b2,0503 education
doi_dedup___::784e771af8a6e87a264ccff6074272b2,0506 political science
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,adult
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,0301 basic medicine
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,knowledge
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,china
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,"health knowledge, attitudes, practice"
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,breastfeeding
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,mothers
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,china - ethnology
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,young adult
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,03 medical and health sciences
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,0302 clinical medicine
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,humans
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,retrospective studies
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,chinese
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,lcsh:public aspects of medicine
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,"public health, environmental and occupational health"
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,lcsh:ra1-1270
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,mothers - psychology
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,breast feeding
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,cross-sectional studies
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,attitude
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,public aspects of medicine
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,ra1-1270
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,ireland
doi_dedup___::7ccae00c11a8359c2b259a537ca2ecbc,research article
doi_dedup___::7cd958a63a5db3d7a641a8427e2e1c24,03 medical and health sciences
doi_dedup___::7cd958a63a5db3d7a641a8427e2e1c24,0302 clinical medicine
doi_dedup___::7cd958a63a5db3d7a641a8427e2e1c24,05 social sciences
doi_dedup___::7cd958a63a5db3d7a641a8427e2e1c24,0501 psychology and cognitive sciences
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,lcsh:philosophy of religion. psychology of religion. religion in relation to other subjects
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,bl51-65
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,soundscape
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,0507 social and economic geography
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,tourist experience
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,tourism and travel
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,0502 economics and business
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,b
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,lcsh:bl51-65
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,musica
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,italy; religious band; soundscape; tourist experience
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,philosophy. psychology. religion
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,religious band
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,05 social sciences
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,bande
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,"turismo religioso, musica, bande"
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,italy
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,lcsh:b
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,turismo religioso
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,philosophy of religion. psychology of religion. religion in relation to other subjects
doi_dedup___::8050671f4fef7afaeed58bc557e24db8,lcsh:philosophy. psychology. religion
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,0508 media and communications
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,communication
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,media
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,05 social sciences
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,communication technology and new media
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,0509 other social sciences
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,strategy
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,information
doi_dedup___::81a18b9cc565ef73ed5ed340c34617bb,culture
doi_dedup___::85a796ec5f7a1367b1e8bce61d14a5ae,0502 economics and business
doi_dedup___::85a796ec5f7a1367b1e8bce61d14a5ae,05 social sciences
doi_dedup___::85a796ec5f7a1367b1e8bce61d14a5ae,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::85a796ec5f7a1367b1e8bce61d14a5ae,02 engineering and technology
doi_dedup___::8630729428c4c508dd70eadcb009c18d,0103 physical sciences
doi_dedup___::8630729428c4c508dd70eadcb009c18d,01 natural sciences
doi_dedup___::8737a093e71cc9175b3f46f02eb079c1,0103 physical sciences
doi_dedup___::8737a093e71cc9175b3f46f02eb079c1,01 natural sciences
doi_dedup___::8737a093e71cc9175b3f46f02eb079c1,0104 chemical sciences
doi_dedup___::877b84685e2765e4c0f58d50467a4379,europe in a changing world
doi_dedup___::877b84685e2765e4c0f58d50467a4379,critical humanities
doi_dedup___::877b84685e2765e4c0f58d50467a4379,"memory, materiality and affect in the age of transnationalism"
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,architectural technology
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,environmental engineering
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,construction engineering and management
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,sme
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,0211 other engineering and technologies
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,bim
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,02 engineering and technology
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,innovation
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,ireland
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,civil engineering
doi_dedup___::88b617c3f4eef48a08f4a8ecfef40dc5,barriers
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,net art
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,fine arts
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,born digital art
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,interdisciplinary arts and media
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,05 social sciences
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,data art
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,art and design
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,0509 other social sciences
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,digital conservation
doi_dedup___::8c0f178426d624a110d0da1a42cb8883,0506 political science
doi_dedup___::92ec49773bceed6a89014970b29b6a55,preattentive visual seach glaucoma
doi_dedup___::92ec49773bceed6a89014970b29b6a55,medicine and health sciences
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,male
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,hydrocortisone
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,immunoglobulin a
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,03 medical and health sciences
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,0302 clinical medicine
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,prevalence
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,humans
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,female
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,testosterone
doi_dedup___::95629cf00ba41c1e52481c2e8b8cef03,seasons
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,comparative and foreign law
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,labor and employment law
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,harassment
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,bullying
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,civil law
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,stress
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,16. peace & justice
doi_dedup___::9a3d10c754f06aef59adec2919f0640e,law
doi_dedup___::9bef5ffd8b68e188ee299dc33a0b6f4a,2. zero hunger
doi_dedup___::9bef5ffd8b68e188ee299dc33a0b6f4a,03 medical and health sciences
doi_dedup___::9bef5ffd8b68e188ee299dc33a0b6f4a,0302 clinical medicine
doi_dedup___::9bef5ffd8b68e188ee299dc33a0b6f4a,3. good health
doi_dedup___::9d0c621053ce570b802d0bde979892e3,0103 physical sciences
doi_dedup___::9d0c621053ce570b802d0bde979892e3,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::9d0c621053ce570b802d0bde979892e3,02 engineering and technology
doi_dedup___::9d0c621053ce570b802d0bde979892e3,01 natural sciences
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,adult
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,male
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,health services needs and demand
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,mental disorders
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,"rehabilitation, vocational"
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,middle aged
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,psychiatric rehabilitation
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,long-term care
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,young adult
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,03 medical and health sciences
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,treatment outcome
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,0302 clinical medicine
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,evaluation studies as topic
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,austria
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,quality of life
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,humans
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,female
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,sports and recreational facilities
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,attitude to health
doi_dedup___::a2c0873aeb7d4396d04cffceacad9c9c,exercise
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,celtic studies
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,modern irish
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,0602 languages and literature
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,05 social sciences
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,0501 psychology and cognitive sciences
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,06 humanities and the arts
doi_dedup___::a2f7f175d512c291098963f1cc0d6bcb,morphological causation
doi_dedup___::a85445eb01d2c6ad60572409895acfc1,indanone
doi_dedup___::a85445eb01d2c6ad60572409895acfc1,benzophenones
doi_dedup___::a85445eb01d2c6ad60572409895acfc1,chemistry
doi_dedup___::a85445eb01d2c6ad60572409895acfc1,cell cycle analysis
doi_dedup___::a85445eb01d2c6ad60572409895acfc1,anticancerin vitro cytotoxicity
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,nurturing labour
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,sociology
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,emotional labour
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,caring workplaces
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,professionalism
doi_dedup___::a9a90999dfc0c1e9f791c93f2e689d75,social problems
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,organic acid
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,0106 biological sciences
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,04 agricultural and veterinary sciences
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,01 natural sciences
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,6. clean water
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,gelatin
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,0404 agricultural biotechnology
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,rheology
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,microstructure.
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,texture
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,mackerel skin
doi_dedup___::ab2e67cfeba6fc7717efe36813fc918c,food science
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,strain
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,sensing system
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,measurement
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,02 engineering and technology
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,electrical and computer engineering
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,0210 nano-technology
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,01 natural sciences
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,fiber optics
doi_dedup___::b113ee8d1dd4673c98a5e7dfcdd37ca9,0104 chemical sciences
doi_dedup___::b56ea2f9b941a607431b8b64d2b64079,05 social sciences
doi_dedup___::b56ea2f9b941a607431b8b64d2b64079,0506 political science
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,ec
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,0211 other engineering and technologies
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,spd
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,02 engineering and technology
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,test cell
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,glazing
doi_dedup___::bf5cc1e7debd52f8d76d821fe9bca6f6,energy systems
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,disaccharides
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,0404 agricultural biotechnology
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,plsr
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,"spectroscopy, fourier transform infrared"
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,attenuated total reflection (atr)
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,animals
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,bacteria
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,"biochemistry, biophysics, and structural biology"
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,2. zero hunger
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,milk spoilage
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,partial least squares regression
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,proteins
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,04 agricultural and veterinary sciences
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,lipids
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,refuse disposal
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,ft-ir
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,fourier transform infraredspectroscopy
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,food biotechnology
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,milk
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,multivariate analysis
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,0405 other agricultural sciences
doi_dedup___::c4ec5390581476b8a9874a53ccaaffa7,food science
doi_dedup___::c566de82237c24222d6a279a199a5294,physical sciences and mathematics
doi_dedup___::c566de82237c24222d6a279a199a5294,02 engineering and technology
doi_dedup___::c566de82237c24222d6a279a199a5294,0210 nano-technology
doi_dedup___::c566de82237c24222d6a279a199a5294,01 natural sciences
doi_dedup___::c566de82237c24222d6a279a199a5294,0104 chemical sciences
doi_dedup___::cdc4ee3b3c8b69de03743df9c7757805,"0401 agriculture, forestry, and fisheries"
doi_dedup___::cdc4ee3b3c8b69de03743df9c7757805,04 agricultural and veterinary sciences
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,2. zero hunger
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,physiological age
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,shelf-life.
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,plant sciences
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,modified atmosphere storage
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,abrasion peeling
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,damage
doi_dedup___::d09b03a85b4afad7aa8edbf1033c7ae7,food science
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,raman spectroscopy
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,pattern analysis
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,segmentation
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,image morphology
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,cervical cancer screening
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,fuzzy logic
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,electrical and computer engineering
doi_dedup___::d196459ca025fb6b759d7daa4025a1f0,object recognition
doi_dedup___::d5381acb37419cec41722dc9e130c953,slot antenna
doi_dedup___::d5381acb37419cec41722dc9e130c953,ambient rf energy harvesting (rfeh)
doi_dedup___::d5381acb37419cec41722dc9e130c953,circular polarisation
